Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2015,Specific-YR-MaxFlow-2015,GM-MaxFlow-2015,Specific-GM-MaxFlow-2015,NGM-MaxFlow-2015,Specific-NGM-MaxFlow-2015,YR-MinFlow-2015,Specific-YR-MinFlow-2015,GM-MinFlow-2015,Specific-GM-MinFlow-2015,NGM-MinFlow-2015,Specific-NGM-MinFlow-2015,YR-MedianFlow-2015,Specific-YR-MedianFlow-2015,GM-MedianFlow-2015,Specific-GM-MedianFlow-2015,NGM-MedianFlow-2015,Specific-NGM-MedianFlow-2015,YR-Q95Flow-2015,Specific-YR-Q95-2015,GM-Q95Flow-2015,Specific-GM-Q95-2015,NGM-Q95Flow-2015,Specific-NGM-Q95-2015,YR-Q5Flow-2015,Specific-YR-Q5-2015,GM-Q5Flow-2015,Specific-GM-Q5-2015,NGM-Q5Flow-2015,Specific-NGM-Q5-2015,YR-BFI-2015,GM-BFI-2015,NGM-BFI-2015,YR-DOY-MaxFlow-2015,GM-DOY-MaxFlow-2015,NGM-DOY-MaxFlow-2015,YR-DOY-MinFlow-2015,GM-DOY-MinFlow-2015,NGM-DOY-MinFlow-2015,YR-RBI-2015,GM-RBI-2015,NGM-RBI-2015,YR-CVQ-2015,GM-CVQ-2015,NGM-CVQ-2015
02GA003,SYDENHAM RIVER NEAR ALVINSTON,Canada,701.1790315,42.83081,-81.85172,188,23.16555298,188,23.16555298,136,16.7580596,11.6,1.429363907,15.3,1.885281705,11.6,1.429363907,21.5,2.649252069,19.8,2.439776324,23.05,2.84024466,81.14,9.998154088,102.4,12.61783311,78.48,9.670386157,11.82,1.456472533,15.7,1.934570116,78.48,9.670386157,0.471192102,0.474538729,0.451625204,165,165,100,56,221,56,0.17,0.22,0.15,0.8018,0.8964,0.7203
02GA005,SYDENHAM RIVER AT FLORENCE,Canada,1149.322027,42.65061,-82.00839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GA010,SYDENHAM RIVER AT STRATHROY,Canada,170.5938779,42.95886,-81.62714,89.300003,45.22741586,64.900002,32.86964481,89.300003,45.22741586,2.3800001,1.205389145,2.3800001,1.205389145,2.53,1.281358995,5.6799998,2.876726813,4.0100002,2.030928786,6.5400002,3.312287781,28.2399992,14.30259961,21.1800004,10.72695021,38.63499955,19.56731392,2.6600001,1.347199627,2.5759999,1.304656381,38.63499955,19.56731392,0.470892225,0.465485612,0.479288525,101,161,101,269,269,287,0.26,0.27,0.26,1.1507,1.1587,1.0891
02GA014,BEAR CREEK NEAR PETROLIA,Canada,248.7221028,42.90583,-82.11911,69.699997,24.21208117,51.599998,17.9245824,69.699997,24.21208117,0.53200001,0.184803845,0.53200001,0.184803845,0.67000002,0.232741687,1.9,0.660013719,1.27,0.441167065,3.19999995,1.111602035,27.3799998,9.511144993,20.3,7.051725521,30.78,10.69222224,0.71360002,0.247887265,0.680599998,0.236423861,30.78,10.69222224,0.438127968,0.412227424,0.433161544,100,180,100,212,212,276,0.35,0.42,0.33,1.6672,1.9811,1.4878
02GA015,BEAR CREEK BELOW BRIGDEN,Canada,535.608101,42.81203,-82.29842,25.9,4.177980124,20.5,3.306895465,25.9,4.177980124,1.7,0.274230356,1.7,0.274230356,1.84,0.296814032,3.0699999,0.495227744,2.6700001,0.430702986,3.28,0.529103274,10.62999996,1.714746276,10.92,1.761526755,9.679499965,1.561419246,1.892,0.305202255,1.85,0.298427152,9.679499965,1.561419246,0.463568118,0.469940729,0.445758744,101,180,101,245,245,287,0.15,0.2,0.12,0.787,0.7982,0.7798
02GA016,BLACK CREEK NEAR BRADSHAW,Canada,213.3575584,42.76244,-82.25922,53.400002,21.62454523,53.400002,21.62454523,29.9,12.10812506,2.8,1.133871243,2.9200001,1.182465766,2.8,1.133871243,4.3800001,1.773698628,4.3800001,1.773698628,4.25,1.721054566,20.54,8.317755477,31.5000008,12.75605181,17.445,7.064422799,2.8800001,1.166267605,3.3659999,1.363075175,17.445,7.064422799,0.42859392,0.399801526,0.3535733,182,182,105,51,264,51,0.15,0.18,0.13,1.0429,1.2,0.7875
02GA018,LITTLE RIVER AT WINDSOR,Canada,55.2569403,42.30986,-82.9285,50.200001,78.492947,47.799999,74.7402931,50.200001,78.492947,0.257,0.401846354,0.257,0.401846354,0.31299999,0.48940819,1.86,2.908304353,1.08,1.68869285,2.785,4.354638507,19.32,30.20883876,12.94,20.23304211,22.7,35.49382194,0.39899999,0.623878176,0.361,0.564461221,22.7,35.49382194,0.443924572,0.361775233,0.461698235,100,160,100,214,214,276,0.43,0.58,0.38,1.5239,1.8734,1.3331
02GA023,THAMES RIVER AT BYRON,Canada,3082.608824,42.9625,-81.33178,8.4899998,0.237959477,8.4899998,0.237959477,5.52,0.154715706,0.27500001,0.007707757,0.37799999,0.010594662,0.27500001,0.007707757,0.57800001,0.016200304,0.56699997,0.015891993,0.588500025,0.016494601,3.16600006,0.088737307,3.23000006,0.090531112,2.87449999,0.080567082,0.340199998,0.009535196,0.422200006,0.011833509,2.87449999,0.080567082,0.434487702,0.414401152,0.419502369,167,167,100,50,130,50,0.27,0.27,0.28,0.9938,1.1033,0.9142
02GA024,THAMES RIVER AT THAMESVILLE,Canada,4370.375881,42.54486,-81.96727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GA028,DINGMAN CREEK BELOW LAMBETH,Canada,148.5857904,42.93411,-81.35131,104,60.4741542,104,60.4741542,23.1,13.43224002,0.55900002,0.32504859,2.04,1.186223794,0.55900002,0.32504859,3.45,2.006113769,3.05,1.773520868,3.6450001,2.119502866,18.98,11.03653314,21.4,12.44372019,17.974999,10.4521429,1.298,0.754763963,2.3259999,1.35252766,17.974999,10.4521429,0.407128972,0.395925251,0.37281446,164,164,365,71,204,71,0.22,0.33,0.11,1.4797,1.7326,0.8967
02GA029,THAMES RIVER NEAR DUTTON,Canada,3815.707943,42.73069,-81.57747,12,0.271718909,9.5600004,0.216469407,12,0.271718909,0.41800001,0.009464876,0.41800001,0.009464876,0.45899999,0.010393248,1.25,0.028304053,1.17,0.026492594,1.285,0.029096567,4.96399996,0.112401055,4.06200008,0.091976853,5.271499845,0.119363849,0.536200002,0.012141307,0.505999996,0.011457481,5.271499845,0.119363849,0.417123228,0.373033991,0.375758327,101,180,101,270,270,281,0.18,0.24,0.15,0.8743,0.8786,0.8634
02GA030,MCGREGOR CREEK NEAR CHATHAM,Canada,203.7962393,42.3835,-82.09506,2.71,1.14891227,1.75,0.741917518,2.71,1.14891227,0.028999999,0.012294633,0.028999999,0.012294633,0.029999999,0.012718586,0.090000004,0.03815576,0.064999998,0.027556936,0.1175,0.049814462,0.565799974,0.239872521,0.3716,0.157540885,0.662900008,0.281038359,0.036199998,0.015347093,0.033600001,0.014244817,0.662900008,0.281038359,0.405728887,0.440127522,0.41474521,76,159,76,269,269,276,0.44,0.46,0.43,1.5464,1.5597,1.4685
02GA031,OXBOW CREEK NEAR KILWORTH,Canada,85.66296022,42.966,-81.41803,2.1400001,2.158412553,1.91,1.926433543,2.1400001,2.158412553,0.17299999,0.174488473,0.17299999,0.174488473,0.178,0.179531503,0.31299999,0.315693026,0.34400001,0.346959769,0.29200001,0.294512363,0.971800014,0.980161332,0.9074,0.915207224,0.966200003,0.974513139,0.1914,0.193046796,0.18799999,0.189617532,0.966200003,0.974513139,0.479699367,0.463742713,0.413434409,101,180,101,270,270,276,0.14,0.19,0.11,0.6694,0.6239,0.7039
02GA039,THAMES RIVER NEAR EALING,Canada,1338.100895,42.97356,-81.20858,44.299999,2.860412042,44.299999,2.860412042,40.200001,2.595678771,0.14399999,0.009297953,0.14399999,0.009297953,0.145,0.009362523,0.70300001,0.045392093,0.33399999,0.021566086,1.805,0.116547265,13.32,0.860060706,11.62,0.750293198,13.645,0.88104567,0.1622,0.010473112,0.149600006,0.009659541,13.645,0.88104567,0.374713072,0.331467355,0.387720483,164,164,100,268,268,274,0.52,0.61,0.48,1.9939,2.8751,1.5681
02GA043,MIDDLE THAMES RIVER AT THAMESFORD,Canada,262.4022353,43.05911,-80.99486,0.954,0.314119275,0.954,0.314119275,0.91000003,0.299631604,0.092,0.030292425,0.103,0.033914345,0.092,0.030292425,0.146,0.048072761,0.12800001,0.042145986,0.1545,0.050871518,0.339000002,0.111621001,0.292000002,0.096145523,0.390849994,0.128693414,0.1052,0.034638729,0.1046,0.03444117,0.390849994,0.128693414,0.461829323,0.379434895,0.446620415,159,159,100,275,211,275,0.23,0.24,0.22,0.5855,0.6643,0.5262
02GA047,NORTH THAMES RIVER NEAR MITCHELL,Canada,315.3971446,43.45042,-81.20678,35.400002,9.697488469,27.9,7.642935395,35.400002,9.697488469,3.1199999,0.854693823,3.28,0.898524305,3.1199999,0.854693823,5.0100002,1.372441142,4.79,1.312174213,5.125,1.403944226,15.08,4.131020278,14.26,3.906389202,15.27,4.183068942,3.47,0.950572969,3.3960001,0.930301411,15.27,4.183068942,0.471167429,0.403258996,0.436323179,101,181,101,286,212,286,0.15,0.19,0.12,0.6895,0.6466,0.7179
02GB001,NORTH THAMES RIVER NEAR THORNDALE,Canada,1323.296042,43.14931,-81.19214,252,16.45346114,221,14.42942425,252,16.45346114,19.299999,1.260126125,19.299999,1.260126125,21.1,1.377650913,32.200001,2.102386766,28.700001,1.873866473,33.8500005,2.210117729,120.8,7.887214704,120.4,7.861098099,122.7,8.011268577,21.1200002,1.378956756,20.1600006,1.31627693,122.7,8.011268577,0.453016607,0.480266524,0.401639965,101,165,101,245,245,281,0.16,0.19,0.15,0.7798,0.8353,0.7425
02GB006,THAMES RIVER AT INGERSOLL,Canada,509.9464344,43.04128,-80.88617,21.1,3.574963716,19,3.21916164,21.1,3.574963716,0.18700001,0.031683329,0.19599999,0.033208192,0.18700001,0.031683329,0.58600003,0.099285727,0.46200001,0.078276458,0.6225,0.105469901,5.50400016,0.932540325,4.02599998,0.682123405,6.28350009,1.064610655,0.21719999,0.036800099,0.2126,0.036020724,6.28350009,1.064610655,0.475224917,0.40053546,0.457536319,101,161,101,288,270,288,0.27,0.34,0.24,1.627,1.8432,1.4991
02GB008,THAMES RIVER AT INNERKIP,Canada,148.8551636,43.21531,-80.69186,24.9,14.45270656,16.200001,9.402966297,24.9,14.45270656,0.60600001,0.351740575,0.60600001,0.351740575,0.67400002,0.39120982,1.76,1.021556769,1.3200001,0.766167635,1.91499995,1.111523387,8.92999974,5.183239593,6.86400002,3.984071411,10.29,5.97262452,0.691400006,0.401309293,0.66000003,0.383083806,10.29,5.97262452,0.4603664,0.429470362,0.417712745,102,162,102,246,246,289,0.16,0.19,0.15,1.1017,1.0298,1.08
02GB010,REYNOLDS CREEK NEAR PUTNAM,Canada,145.1354907,42.98156,-80.95461,12.6,7.500853132,12.6,7.500853132,11.5,6.846016748,0.092,0.054768134,0.171,0.101797293,0.092,0.054768134,0.57599998,0.342896131,0.42899999,0.255386184,0.646999985,0.385162846,5.32399988,3.16940803,2.748,1.63590035,5.747500155,3.421520202,0.196199992,0.116798994,0.2266,0.134896295,5.747500155,3.421520202,0.465989754,0.419575824,0.445624911,182,182,78,289,214,289,0.19,0.21,0.18,1.5418,1.9071,1.3422
02GC002,STONEY CREEK AT LONDON,Canada,37.32681254,43.022,-81.25344,42.200001,97.67992063,42.200001,97.67992063,39.099998,90.50437467,0.1,0.231469001,0.1,0.231469001,0.207,0.479140832,0.72899997,1.687408946,0.403,0.932820073,1.03,2.384130708,12.3,28.47068709,6.52799994,15.11029623,14.56,33.70188651,0.1454,0.336555927,0.1134,0.262485847,14.56,33.70188651,0.405254846,0.351219149,0.410471858,179,179,100,245,245,288,0.55,0.81,0.47,2.0792,2.7946,1.7743
02GC006,KETTLE CREEK AT ST. THOMAS,Canada,330.8813688,42.77769,-81.214,14.7,3.838475417,11.1,2.898440621,14.7,3.838475417,1.23,0.321178555,1.23,0.321178555,1.3099999,0.342068191,2.4300001,0.634523513,2.24,0.58491054,2.49,0.650190734,7.24799996,1.892603379,5.28200008,1.379239963,7.81449982,2.040528262,1.34,0.349901841,1.276,0.333190111,7.81449982,2.040528262,0.482889571,0.484835447,0.461944823,76,181,76,269,269,274,0.09,0.1,0.1,0.6637,0.6242,0.6621
02GC007,BIG CREEK NEAR DELHI,Canada,369.8316811,42.83772,-80.50989,27.5,6.424544249,16.700001,3.901450741,27.5,6.424544249,2.5,0.584049477,2.5,0.584049477,2.9200001,0.682169813,4.6599998,1.088668179,4.1700001,0.974194551,4.7449999,1.108525884,12.44,2.906230199,8.29199998,1.937175301,13.035,3.045233974,2.762,0.645257862,2.6099999,0.609747631,13.035,3.045233974,0.484526233,0.44398636,0.475309714,77,180,77,246,246,275,0.09,0.09,0.09,0.5881,0.5185,0.5904
02GC008,BIG CREEK NEAR WALSINGHAM,Canada,566.7337733,42.68561,-80.53847,5.6999998,0.868979415,4.4099998,0.672315646,5.6999998,0.868979415,0.81900001,0.124858627,0.81900001,0.124858627,0.84100002,0.128212584,1.29,0.196663769,1.29,0.196663769,1.3099999,0.199712805,3.05799992,0.466199838,2.39599994,0.365276263,3.6600001,0.557976291,0.887600014,0.135316872,0.862400016,0.131475068,3.6600001,0.557976291,0.471371917,0.429633556,0.447971511,100,179,100,270,270,275,0.14,0.14,0.14,0.5061,0.3992,0.5402
02GC010,LYNN RIVER AT SIMCOE,Canada,143.7553595,42.82333,-80.28944,33.700001,20.25441066,33.700001,20.25441066,25.5,15.32603729,0.77999997,0.468796417,0.77999997,0.468796417,0.94499999,0.567964905,1.5700001,0.94360314,1.38,0.829409077,1.685,1.012720503,10.08399998,6.060696459,8.16800044,4.909140365,10.39,6.244608918,0.898200008,0.53983713,0.826200008,0.496563613,10.39,6.244608918,0.433883683,0.426164786,0.415351311,179,179,76,251,251,275,0.26,0.35,0.22,1.3519,1.6133,1.1937
02GC011,BIG OTTER CREEK AT TILLSONBURG,Canada,354.1052234,42.85731,-80.72358,8.4700003,2.06664002,8.0699997,1.969041765,8.4700003,2.06664002,0.082000002,0.020007613,0.082000002,0.020007613,0.138,0.033671347,0.60900003,0.148593127,0.39199999,0.095646144,0.710000005,0.173236644,3.27400002,0.798840523,2.16399994,0.528005752,3.86149999,0.942187737,0.143200006,0.034940124,0.1134,0.027669064,3.86149999,0.942187737,0.474001324,0.478023248,0.440344493,77,180,77,245,245,290,0.22,0.25,0.21,1.2401,1.3659,1.1413
02GC017,BIG CREEK NEAR KELVIN,Canada,154.0392511,42.98681,-80.44469,8.3599997,4.689090403,8.3599997,4.689090403,6.77,3.797265929,0.169,0.094791424,0.169,0.094791424,0.25400001,0.14246759,0.405,0.227162881,0.35100001,0.196874502,0.433,0.242867969,2.518,1.412336132,1.63199994,0.915382241,2.654999945,1.489178853,0.1852,0.103877939,0.1766,0.099054234,2.654999945,1.489178853,0.443364873,0.253306614,0.434790881,179,179,76,245,245,275,0.27,0.32,0.24,1.3802,1.6788,1.2108
02GC018,BIG OTTER CREEK ABOVE OTTERVILLE,Canada,101.0806372,42.96583,-80.54258,32.099998,27.43789418,17.799999,15.21478254,32.099998,27.43789418,0.090000004,0.076928683,0.090000004,0.076928683,0.107,0.091459653,0.72799999,0.622267537,0.50199997,0.429091057,0.881500005,0.753473687,8.89799998,7.605682152,3.1520001,2.694213414,11.77,10.06056183,0.118,0.100862047,0.105,0.089750127,11.77,10.06056183,0.450985016,0.374745427,0.439862431,76,179,76,261,261,276,0.45,0.53,0.43,1.9967,1.9794,1.8003
02GC021,CATFISH CREEK NEAR SPARTA,Canada,294.4971293,42.74608,-81.05694,3.9400001,1.155923012,3.1900001,0.935886911,3.9400001,1.155923012,0.50800002,0.149037791,0.50800002,0.149037791,0.62,0.18189651,0.926,0.271671239,0.90100002,0.264336708,0.934500005,0.274164983,2.266,0.664802406,1.44400006,0.423642857,2.547999955,0.747535966,0.60799998,0.178375926,0.56599998,0.166053905,2.547999955,0.747535966,0.465828965,0.460770987,0.452417453,77,180,77,245,245,47,0.1,0.09,0.12,0.5219,0.4522,0.5379
02GC022,VENISON CREEK NEAR WALSINGHAM,Canada,93.15285723,42.65336,-80.54844,13.3,12.3358535,13.3,12.3358535,11.2,10.38808716,0.059,0.054722959,0.059,0.054722959,0.059999999,0.055650466,0.64499998,0.598242501,0.58099997,0.538881994,0.661000015,0.613082658,5.0199999,4.656088973,3.6800001,3.413228731,5.779499855,5.360531092,0.1772,0.164354379,0.183200004,0.169919429,5.779499855,5.360531092,0.481538704,0.455522463,0.469593399,179,179,76,254,254,295,0.29,0.35,0.26,1.3467,1.4763,1.2619
02GC026,NANTICOKE CREEK AT NANTICOKE,Canada,177.1669978,42.80992,-80.07617,57.400002,27.9925733,39.299999,19.16564572,57.400002,27.9925733,2.03,0.989981216,2.03,0.989981216,2.3299999,1.136283811,4.1999998,2.048236902,3.51,1.711740921,4.5149999,2.201854726,17.7400002,8.651363043,13.16,6.417809265,19.59500045,9.556001173,2.232,1.088491663,2.12200002,1.03484737,19.59500045,9.556001173,0.487459058,0.363654388,0.479456002,77,180,77,245,245,276,0.18,0.23,0.16,1.071,0.9978,1.0407
02GC029,BIG OTTER CREEK NEAR CALTON,Canada,664.5470657,42.71067,-80.84081,16.200001,2.106216638,16.200001,2.106216638,13.7,1.781183096,0.025,0.003250334,0.025,0.003250334,0.093000002,0.012091243,0.31,0.040304143,0.184,0.023922459,0.507500025,0.065981786,5.47799996,0.712213207,4.9039998,0.637585514,5.507,0.715983599,0.052200001,0.006786698,0.030599999,0.003978409,5.507,0.715983599,0.304496507,0.369072743,0.4655883,179,179,100,245,245,295,0.6,0.87,0.46,1.89,2.4012,1.6246
02GC030,KETTLE CREEK ABOVE ST. THOMAS,Canada,134.0810281,42.83519,-81.13472,14.8,9.536919713,11.6,7.474883018,14.8,9.536919713,0.068999998,0.044462665,0.068999998,0.044462665,0.096000001,0.061861101,0.37200001,0.239711772,0.28999999,0.186872069,0.446999995,0.288040748,3.68600002,2.375208531,1.524,0.982044976,4.60400009,2.966755352,0.096200001,0.061989979,0.074200001,0.047813477,4.60400009,2.966755352,0.436837202,0.387604409,0.429037185,74,179,74,269,269,275,0.47,0.61,0.43,1.9325,2.1856,1.7456
02GC031,CATFISH CREEK AT AYLMER,Canada,126.7011717,42.77375,-80.98267,17.1,11.6608235,17,11.59263155,17.1,11.6608235,0.004,0.002727678,0.004,0.002727678,0.022,0.015002229,0.175,0.119335913,0.138,0.094104891,0.2125,0.144907894,3.37200006,2.299432604,1.728,1.178356901,4.269499845,2.911455211,0.013,0.008864954,0.0096,0.006546427,4.269499845,2.911455211,0.414710272,0.305874082,0.416828445,77,179,77,269,269,275,0.63,0.9,0.54,2.5338,3.2076,2.2251
02GD001,DODD CREEK BELOW PAYNES MILLS,Canada,99.56096483,42.78739,-81.2675,95.900002,83.22297988,61.400002,53.28353519,95.900002,83.22297988,2.6800001,2.325730863,2.8099999,2.438545988,2.6800001,2.325730863,6.48,5.623408742,5.6599998,4.911804376,6.8400002,5.935820512,41.0599988,35.63227719,28.6199996,24.8367216,46.4799999,40.3358083,3.08199994,2.67459034,3.56999994,3.098081616,46.4799999,40.3358083,0.428186851,0.480351344,0.396265658,101,161,101,286,270,286,0.22,0.27,0.2,1.1676,1.0507,1.1615
02GD003,GRAND RIVER AT BRANTFORD,Canada,5200.519621,43.13272,-80.26731,176,2.924015504,176,2.924015504,132,2.193011628,0.75199997,0.01249352,0.75199997,0.01249352,0.815,0.013540185,6.3400002,0.105331016,4.1100001,0.068282409,7.5,0.124602933,61.8199996,1.027060439,32.7400002,0.543933342,64.86999755,1.077732265,1.02200002,0.016979227,0.861000004,0.014304417,64.86999755,1.077732265,0.439514983,0.383985159,0.400816882,160,160,100,270,270,293,0.32,0.41,0.29,1.5841,1.9923,1.3794
02GD004,HORNER CREEK NEAR PRINCETON,Canada,165.1076811,43.17394,-80.55264,48,25.11815303,21.200001,11.09385144,48,25.11815303,0.28200001,0.147569154,0.28200001,0.147569154,0.34,0.177920251,0.96100003,0.502886371,0.78200001,0.409216582,1.015,0.531144278,9.18400044,4.805940176,3.41200006,1.785482076,11.17,5.845203528,0.327399992,0.171326731,0.30439999,0.159290949,11.17,5.845203528,0.463628969,0.464651509,0.423499775,100,160,100,221,221,275,0.34,0.36,0.34,1.8196,1.7315,1.6788
02GD009,FAIRCHILD CREEK NEAR BRANTFORD,Canada,388.643412,43.14739,-80.15461,18,4.001611637,18,4.001611637,5.48,1.218268432,0.667,0.148281942,0.81999999,0.182295639,0.667,0.148281942,1.41,0.313459578,1.62,0.360145047,1.09,0.242319816,3.0979999,0.688721803,4.0759999,0.906142702,2.9825,0.663044817,0.705999998,0.1569521,0.843599984,0.187542195,2.9825,0.663044817,0.467642066,0.364564938,0.452354106,161,161,1,349,136,349,0.11,0.14,0.09,0.9111,1.0575,0.5651
02GD010,WHITEMANS CREEK NEAR MOUNT VERNON,Canada,385.8653902,43.12625,-80.38372,31.9,7.14280179,31.9,7.14280179,13.8,3.089989489,0.028999999,0.006493456,0.048,0.01074779,0.028999999,0.006493456,0.52100003,0.116658306,0.331,0.074114965,0.6415,0.143639729,6.282,1.406616954,2.816,0.630536986,6.648999855,1.488792729,0.0556,0.012449523,0.059599999,0.013345172,6.648999855,1.488792729,0.472494741,0.472539557,0.37411635,160,160,100,287,268,287,0.42,0.57,0.36,1.951,2.9273,1.4614
02GD011,MCKENZIE CREEK NEAR CALEDONIA,Canada,172.7843168,43.03394,-79.94981,6.1799998,3.090280372,3.3499999,1.675151986,6.1799998,3.090280372,0.146,0.073006626,0.146,0.073006626,0.22,0.110009984,0.43799999,0.219019873,0.33199999,0.166015062,0.5325,0.266274167,2.06799992,1.034093814,1.34,0.670060814,2.447500055,1.223861104,0.175,0.087507942,0.158599998,0.079307197,2.447500055,1.223861104,0.4074159,0.446643093,0.367688386,76,179,76,246,246,275,0.28,0.34,0.26,1.1023,0.9949,1.0406
02GD014,IRVINE RIVER NEAR SALEM,Canada,168.3303441,43.6936,-80.44531,56.599998,29.05144556,56.599998,29.05144556,39.5,20.27441944,0.056000002,0.028743482,0.056000002,0.028743482,0.066,0.033876245,0.74900001,0.38444406,0.51899999,0.266390468,1.35999995,0.698055935,15.44,7.924988255,8.47199972,4.348477868,19.35,9.931899141,0.078400001,0.040240874,0.063799998,0.032747036,19.35,9.931899141,0.375229735,0.447435283,0.356402805,160,160,93,225,225,274,0.48,0.63,0.43,1.9856,2.8279,1.6413
02GD015,NITH RIVER NEAR CANNING,Canada,1034.284598,43.18972,-80.45503,256,21.38521645,256,21.38521645,151,12.61393627,1.24,0.103584642,1.47,0.122797923,1.24,0.103584642,5.4000001,0.451094418,4.5500002,0.380088825,6.5350001,0.54590778,61.0400012,5.099037648,29.66,2.477677812,79.125002,6.609786306,1.532,0.127977155,1.82199996,0.152202592,79.125002,6.609786306,0.443444703,0.482159638,0.421909657,160,160,100,281,271,281,0.42,0.53,0.38,1.7634,2.3782,1.4826
